length,bc,mergesort,stl_sort,speedup
32768,769,80.00134997,0.00374711,2.77569
32768,770,80.00139619,0.00384996,2.75748
32768,771,80.0014567,0.00344691,2.36624
32768,772,80.00141698,0.00382197,2.69727
32768,773,80.00144771,0.00361462,2.49679
32768,774,80.00155753,0.00371615,2.38593
32768,775,80.0012895,0.00350491,2.71803
32768,776,80.0016946,0.00332901,1.96448
32768,777,80.00140184,0.00362388,2.58509
32768,778,80.00161192,0.00334714,2.07649
32768,779,80.00143824,0.00368311,2.56083
32768,780,80.00138753,0.00381812,2.75173
32768,781,80.00147007,0.00331161,2.25269
32768,782,80.00146602,0.00383708,2.61735
32768,783,80.00128273,0.0034948,2.72451
32768,784,80.00134564,0.00368185,2.73613
32768,785,80.00147925,0.00377934,2.5549
32768,786,80.00151815,0.00362663,2.38884
32768,787,80.0014134,0.00411763,2.91328
32768,788,80.00134523,0.00335562,2.49446
32768,789,80.00145091,0.00380735,2.6241
32768,790,80.00149126,0.00374297,2.50994
32768,791,80.00139394,0.00384369,2.75742
32768,792,80.00152863,0.00357526,2.33887
32768,793,80.00151076,0.00359983,2.3828
32768,794,80.00131126,0.00376025,2.86765
32768,795,80.00139626,0.00386026,2.76472
32768,796,80.00137868,0.00380421,2.75931
32768,797,80.0013901,0.0036396,2.61824
32768,798,80.00151206,0.00367585,2.43102
32768,799,80.00146917,0.00376108,2.56
32768,800,80.00125708,0.00376602,2.99585
32768,801,80.00135121,0.0035125,2.59952
32768,802,80.00141535,0.00396411,2.8008
32768,803,80.00131995,0.00341462,2.58693
32768,804,80.00139748,0.00393378,2.8149
32768,805,80.00149338,0.0034565,2.31455
32768,806,80.00140936,0.00394593,2.7998
32768,807,80.00141215,0.00404571,2.86493
32768,808,80.00137588,0.00363683,2.64328
32768,809,80.00147868,0.00373809,2.52799
32768,810,80.00148456,0.00354604,2.38862
32768,811,80.00150662,0.00385091,2.556
32768,812,80.00133232,0.00372579,2.79645
32768,813,80.00151414,0.00399271,2.63695
32768,814,80.00133731,0.00341971,2.55716
32768,815,80.00150326,0.00406881,2.70666
32768,816,80.001493,0.00345256,2.31249
32768,817,80.00142543,0.00375891,2.63703
32768,818,80.00140557,0.00393787,2.80161
32768,819,80.00169166,0.00405109,2.39475
32768,820,80.00167954,0.00383872,2.28558
32768,821,80.00138057,0.00377583,2.73498
32768,822,80.00125814,0.00385178,3.06149
32768,823,80.00157913,0.00381476,2.41575
32768,824,80.00131064,0.0037073,2.82863
32768,825,80.00147147,0.00377711,2.5669
32768,826,80.00149629,0.00356305,2.38125
32768,827,80.0016286,0.00376312,2.31064
32768,828,80.00144754,0.0037564,2.59502
32768,829,80.00139798,0.00332303,2.37703
32768,830,80.00139826,0.00383781,2.7447
32768,831,80.00142162,0.00341419,2.40162
32768,832,80.00146102,0.00378704,2.59206
32768,833,80.00135638,0.00339949,2.50629
32768,834,80.00145075,0.00390553,2.69208
32768,835,80.00133333,0.00330522,2.47891
32768,836,80.00134965,0.00371648,2.75367
32768,837,80.00139447,0.00371721,2.66568
32768,838,80.00143744,0.0035477,2.46806
32768,839,80.0014421,0.00367438,2.54793
32768,840,80.00140045,0.00345499,2.46706
32768,841,80.00134142,0.00372279,2.77525
32768,842,80.00147128,0.00349876,2.37805
32768,843,80.00145952,0.0040992,2.80859
32768,844,80.00146465,0.00372468,2.54305
32768,845,80.00136719,0.00328218,2.40067
32768,846,80.00148897,0.00378232,2.54022
32768,847,80.00147714,0.00357196,2.41815
32768,848,80.00155622,0.00375164,2.41074
32768,849,80.00147163,0.00342185,2.32521
32768,850,80.00153213,0.00388298,2.53437
32768,851,80.00136219,0.00349937,2.56894
32768,852,80.00150588,0.00376319,2.49899
32768,853,80.00140847,0.00378977,2.69071
32768,854,80.00142197,0.00376709,2.64921
32768,855,80.00157502,0.0036312,2.3055
32768,856,80.00152019,0.00380198,2.50099
32768,857,80.00135007,0.00366962,2.7181
32768,858,80.00145272,0.00384341,2.64567
32768,859,80.00139384,0.00370858,2.6607
32768,860,80.00157198,0.00355989,2.26459
32768,861,80.00147071,0.00394036,2.67922
32768,862,80.00138887,0.00369883,2.66319
32768,863,80.00144081,0.00382461,2.65449
32768,864,80.00149973,0.00378913,2.52654
32768,865,80.00148708,0.00375735,2.52666
32768,866,80.00161244,0.00377415,2.34064
32768,867,80.00138418,0.00344006,2.48527
32768,868,80.00142497,0.00374871,2.63074
32768,869,80.0013933,0.00362819,2.60404
32768,870,80.00143502,0.00334218,2.32902
32768,871,80.00143489,0.00382202,2.66364
32768,872,80.00126734,0.00328856,2.59485
32768,873,80.00154796,0.00388624,2.51056
32768,874,80.00147927,0.00332614,2.2485
32768,875,80.0013034,0.00384231,2.94791
32768,876,80.00124098,0.0035995,2.90054
32768,877,80.00146093,0.00394585,2.70091
32768,878,80.00144656,0.0037757,2.61013
32768,879,80.00147433,0.00382934,2.59735
32768,880,80.0013684,0.00381572,2.78846
32768,881,80.0014933,0.0037796,2.53103
32768,882,80.00152228,0.00394727,2.59301
32768,883,80.00142363,0.00360951,2.53542
32768,884,80.00137344,0.00354459,2.58081
32768,885,80.00148041,0.00386483,2.61064
32768,886,80.00154675,0.00342741,2.21589
32768,887,80.0013396,0.00403226,3.01004
32768,888,80.00143805,0.00369929,2.57244
32768,889,80.00153207,0.00358508,2.34002
32768,890,80.00146411,0.00374865,2.56036
32768,891,80.00149563,0.00343646,2.29766
32768,892,80.00140957,0.00386737,2.74365
32768,893,80.0013104,0.00354645,2.70639
32768,894,80.0015084,0.00381993,2.53244
32768,895,80.00142736,0.003347,2.34489
32768,896,80.00144119,0.0035841,2.48691
32768,897,80.00145178,0.00356048,2.45249
32768,898,80.00143352,0.00373632,2.6064
32768,899,80.00157246,0.00349202,2.22074
32768,900,80.00145484,0.00385409,2.64916
32768,901,80.00135427,0.00331051,2.44449
32768,902,80.00153508,0.00408868,2.66351
32768,903,80.0013415,0.0033513,2.49817
32768,904,80.00144777,0.00375992,2.59705
32768,905,80.00146809,0.00352416,2.4005
32768,906,80.00144841,0.00409701,2.82862
32768,907,80.00132763,0.00366035,2.75705
32768,908,80.00138901,0.00383476,2.7608
32768,909,80.00141884,0.00353895,2.49426
32768,910,80.00152325,0.00378065,2.48196
32768,911,80.00157108,0.00354551,2.25674
32768,912,80.00153149,0.00373452,2.43849
32768,913,80.00139335,0.00357536,2.56601
32768,914,80.00153116,0.004202,2.74432
32768,915,80.00133225,0.00349804,2.62566
32768,916,80.00133086,0.00382101,2.87109
32768,917,80.00147126,0.00347391,2.36118
32768,918,80.00146677,0.00372476,2.53944
32768,919,80.00128982,0.00341486,2.64754
32768,920,80.00141436,0.00369787,2.61452
32768,921,80.00134825,0.00396167,2.93839
32768,922,80.00161637,0.00376744,2.33079
32768,923,80.00139564,0.00417296,2.99
32768,924,80.00141237,0.00362052,2.56343
32768,925,80.00141269,0.00388815,2.75231
32768,926,80.00151399,0.00374197,2.47161
32768,927,80.0015,0.00359932,2.39954
32768,928,80.00139475,0.00369478,2.64906
32768,929,80.00162713,0.00388629,2.38842
32768,930,80.0014919,0.00358277,2.40149
32768,931,80.00152188,0.00397875,2.61437
32768,932,80.00128792,0.00350039,2.71786
32768,933,80.00139257,0.00385814,2.77052
32768,934,80.00156054,0.0036374,2.33087
32768,935,80.00141803,0.0039026,2.75214
32768,936,80.00146052,0.00400517,2.74229
32768,937,80.0015328,0.0039742,2.59278
32768,938,80.0014394,0.00340829,2.36785
32768,939,80.00149161,0.00394126,2.64229
32768,940,80.00134269,0.00388571,2.89398
32768,941,80.00134862,0.00397613,2.94828
32768,942,80.00138966,0.00359804,2.58915
32768,943,80.00140836,0.00371197,2.63567
32768,944,80.00136238,0.00345602,2.53674
32768,945,80.00143228,0.00384256,2.68283
32768,946,80.00141006,0.00377574,2.67771
32768,947,80.00140586,0.00385918,2.74506
32768,948,80.00138512,0.00354869,2.56201
32768,949,80.00133142,0.00394812,2.96534
32768,950,80.00148315,0.00375036,2.52865
32768,951,80.00152087,0.0040285,2.64882
32768,952,80.00145023,0.00344455,2.37517
32768,953,80.00141732,0.00381865,2.69427
32768,954,80.00150673,0.00398497,2.64478
32768,955,80.00137859,0.00381428,2.76679
32768,956,80.00154401,0.0042534,2.75476
32768,957,80.00152444,0.00402195,2.63832
32768,958,80.00147922,0.00411838,2.78415
32768,959,80.00295588,0.00351899,1.1905
32768,960,80.00163447,0.00386037,2.36184
32768,961,80.00163753,0.00367291,2.24297
32768,962,80.00139279,0.00383455,2.75314
32768,963,80.00143643,0.0034554,2.40555
32768,964,80.00148841,0.00357678,2.40309
32768,965,80.00144951,0.00346492,2.39041
32768,966,80.00143494,0.00360554,2.51267
32768,967,80.00140434,0.00331872,2.3632
32768,968,80.0014034,0.00398071,2.83648
32768,969,80.00143545,0.00325761,2.26941
32768,970,80.00139624,0.00398881,2.85683
32768,971,80.00143049,0.00360401,2.51942
32768,972,80.00152901,0.0039345,2.57323
32768,973,80.0014019,0.00336217,2.39829
32768,974,80.00140287,0.00389865,2.77905
32768,975,80.00147041,0.00369381,2.5121
32768,976,80.00135087,0.00384685,2.84768
32768,977,80.00155829,0.00389429,2.49907
32768,978,80.001552,0.00348079,2.24278
32768,979,80.00139162,0.00411604,2.95774
32768,980,80.00150741,0.00360887,2.39409
32768,981,80.00148136,0.00395678,2.67105
32768,982,80.00133593,0.00381541,2.856
32768,983,80.00141302,0.00369425,2.61444
32768,984,80.00151613,0.0036299,2.39419
32768,985,80.00124516,0.00347918,2.79416
32768,986,80.00141994,0.00388007,2.73255
32768,987,80.00143877,0.00378248,2.62897
32768,988,80.00144118,0.00346651,2.40533
32768,989,80.00146348,0.00404846,2.76633
32768,990,80.0012771,0.0032876,2.57427
32768,991,80.00143625,0.00413244,2.87725
32768,992,80.00136429,0.00373945,2.74095
32768,993,80.00537558,0.00354505,0.659473
32768,994,80.00143342,0.00370929,2.58772
32768,995,80.00135912,0.00355765,2.61761
32768,996,80.00139505,0.00358316,2.56848
32768,997,80.00140828,0.00360745,2.56159
32768,998,80.00149339,0.0041044,2.74837
32768,999,80.00147378,0.00375918,2.55072
32768,1000,80.00149891,0.0035235,2.35071
32768,1001,80.0013562,0.00402543,2.96816
32768,1002,80.00142648,0.00328229,2.30097
32768,1003,80.00139962,0.00375573,2.6834
32768,1004,80.00122107,0.00355299,2.90972
32768,1005,80.00135926,0.00363874,2.67701
32768,1006,80.00146948,0.00363035,2.4705
32768,1007,80.00156222,0.00367629,2.35325
32768,1008,80.00143538,0.00343677,2.39432
32768,1009,80.00158718,0.00406014,2.55809
32768,1010,80.00145557,0.00348182,2.39207
32768,1011,80.00147589,0.00371739,2.51874
32768,1012,80.00143901,0.00341773,2.37507
32768,1013,80.00131336,0.0038,2.89333
32768,1014,80.00172739,0.00354025,2.04948
32768,1015,80.00147856,0.00396535,2.6819
32768,1016,80.00145251,0.00359294,2.47361
32768,1017,80.00145397,0.00367207,2.52555
32768,1018,80.00138652,0.00372668,2.68779
32768,1019,80.00145297,0.00391041,2.69132
32768,1020,80.00144026,0.00343843,2.38737
32768,1021,80.00141901,0.00366408,2.58213
32768,1022,80.00126802,0.00326485,2.57476
32768,1023,80.00161764,0.00367774,2.27353
32768,1024,80.00120599,0.00336429,2.78965
32768,1025,80.00128653,0.00369405,2.87133
32768,1026,80.00129659,0.00357761,2.75926
32768,1027,80.00114222,0.00376789,3.29873
32768,1028,80.00133909,0.00377012,2.81544
32768,1029,80.00119116,0.00344887,2.8954
32768,1030,80.00132264,0.00397964,3.00887
32768,1031,80.00130003,0.00390851,3.00649
32768,1032,80.00141941,0.00387916,2.73294
32768,1033,80.00132074,0.00406089,3.07471
32768,1034,80.00135288,0.0038617,2.85443
32768,1035,80.00123377,0.0035769,2.89916
32768,1036,80.00140981,0.00394726,2.79986
32768,1037,80.00122148,0.00362392,2.96684
32768,1038,80.00112017,0.00368786,3.29224
32768,1039,80.00122177,0.00355524,2.90992
32768,1040,80.00116691,0.00358846,3.07517
32768,1041,80.00129459,0.00371829,2.87218
32768,1042,80.00136118,0.0038291,2.81308
32768,1043,80.00132635,0.00407611,3.07318
32768,1044,80.0012974,0.00376005,2.89814
32768,1045,80.00132285,0.00379066,2.86552
32768,1046,80.00130359,0.00361803,2.77544
32768,1047,80.00134268,0.00389398,2.90017
32768,1048,80.00124442,0.00395918,3.18153
32768,1049,80.00133433,0.00383746,2.87595
32768,1050,80.00129241,0.00377538,2.9212
32768,1051,80.00144454,0.00401112,2.77674
32768,1052,80.00152265,0.00388473,2.5513
32768,1053,80.00120878,0.00327161,2.70655
32768,1054,80.0012162,0.0037454,3.07959
32768,1055,80.00127304,0.00333127,2.61677
32768,1056,80.00133311,0.00346552,2.59958
32768,1057,80.00119143,0.00359657,3.01871
32768,1058,80.00132983,0.00363178,2.73102
32768,1059,80.00129564,0.00381209,2.94225
32768,1060,80.00128218,0.00362672,2.82856
32768,1061,80.00124764,0.00383602,3.07461
32768,1062,80.00136606,0.00392917,2.87627
32768,1063,80.00138273,0.00406602,2.94058
32768,1064,80.00139908,0.00409994,2.93045
32768,1065,80.00141208,0.00365145,2.58587
32768,1066,80.00127047,0.00364875,2.87198
32768,1067,80.00125407,0.00366416,2.92181
32768,1068,80.00127468,0.00410133,3.21754
32768,1069,80.00120755,0.00383304,3.17422
32768,1070,80.00125977,0.00348307,2.76486
32768,1071,80.00121017,0.00378671,3.12907
32768,1072,80.0012522,0.00369811,2.95328
32768,1073,80.00123113,0.00391936,3.18356
32768,1074,80.00126173,0.0039094,3.09845
32768,1075,80.00127079,0.00382462,3.00965
32768,1076,80.00124618,0.00388729,3.11936
32768,1077,80.00127205,0.00370419,2.91198
32768,1078,80.0013454,0.00360202,2.67728
32768,1079,80.00129204,0.00380799,2.94726
32768,1080,80.00131198,0.00395466,3.01428
32768,1081,80.00114865,0.0036669,3.19236
32768,1082,80.00132387,0.00379251,2.86473
32768,1083,80.00131066,0.00369912,2.82232
32768,1084,80.00132561,0.00432387,3.2618
32768,1085,80.00140891,0.00377589,2.68
32768,1086,80.00128058,0.00391482,3.05707
32768,1087,80.00123276,0.00365212,2.96256
32768,1088,80.00135561,0.0039354,2.90305
32768,1089,80.00127592,0.00373708,2.92893
32768,1090,80.0013106,0.00360459,2.75034
32768,1091,80.00135056,0.00374704,2.77443
32768,1092,80.00130087,0.00356599,2.74123
32768,1093,80.00124508,0.00387332,3.11089
32768,1094,80.00152078,0.00399877,2.62942
32768,1095,80.00131477,0.0041035,3.12108
32768,1096,80.00131777,0.00378248,2.87036
32768,1097,80.00130498,0.00355794,2.72643
32768,1098,80.00118696,0.0040627,3.42278
32768,1099,80.00128971,0.00378992,2.93859
32768,1100,80.00145142,0.00374078,2.57732
32768,1101,80.0011719,0.00384803,3.28358
32768,1102,80.00118491,0.00420745,3.55087
32768,1103,80.00145776,0.00396377,2.71909
32768,1104,80.00119545,0.00354138,2.96238
32768,1105,80.00121754,0.00403293,3.31236
32768,1106,80.00131799,0.00365835,2.77571
32768,1107,80.00122529,0.00409109,3.33887
32768,1108,80.00143505,0.00389096,2.71138
32768,1109,80.00138852,0.00397224,2.86077
32768,1110,80.00131077,0.00332431,2.53616
32768,1111,80.00121776,0.00384745,3.15945
32768,1112,80.00132427,0.00391501,2.95635
32768,1113,80.00122111,0.00409834,3.35625
32768,1114,80.00134105,0.00346592,2.58448
32768,1115,80.00128603,0.0039117,3.04169
32768,1116,80.00120863,0.00400922,3.31717
32768,1117,80.00124702,0.00373874,2.99813
32768,1118,80.00119989,0.00340889,2.84099
32768,1119,80.00117623,0.00368861,3.13597
32768,1120,80.00128977,0.00357828,2.77435
32768,1121,80.00144874,0.00445317,3.07382
32768,1122,80.00132348,0.00384318,2.90384
32768,1123,80.00149751,0.00383731,2.56246
32768,1124,80.00131911,0.00359158,2.72274
32768,1125,80.00132203,0.00382629,2.89425
32768,1126,80.00127953,0.00395972,3.09467
32768,1127,80.00136625,0.00396315,2.90075
32768,1128,80.00137854,0.00429575,3.11615
32768,1129,80.00126717,0.00402297,3.17476
32768,1130,80.00128212,0.00381133,2.97268
32768,1131,80.00415693,0.00338921,0.815317
32768,1132,80.00124314,0.00370778,2.9826
32768,1133,80.00125098,0.0038833,3.10421
32768,1134,80.00125074,0.00368187,2.94375
32768,1135,80.0013518,0.00377411,2.79191
32768,1136,80.00123539,0.00405347,3.28111
32768,1137,80.00127476,0.00362147,2.8409
32768,1138,80.00127515,0.00394237,3.09169
32768,1139,80.00125736,0.00367275,2.92101
32768,1140,80.00133645,0.0036862,2.7582
32768,1141,80.00126532,0.00346021,2.73464
32768,1142,80.00134837,0.0039347,2.91812
32768,1143,80.00116389,0.00384844,3.30652
32768,1144,80.00141416,0.00361285,2.55477
32768,1145,80.00125726,0.00388608,3.09092
32768,1146,80.00121099,0.00339766,2.80569
32768,1147,80.00126264,0.00376954,2.98545
32768,1148,80.00115467,0.00348173,3.01534
32768,1149,80.00117024,0.00377991,3.23003
32768,1150,80.00113804,0.00371611,3.26535
32768,1151,80.0012313,0.00354639,2.88021
32768,1152,80.00118725,0.00389864,3.28376
32768,1153,80.00122512,0.00382271,3.12028
32768,1154,80.00130521,0.00372617,2.85485
32768,1155,80.00139982,0.00372089,2.65813
32768,1156,80.00123092,0.00378732,3.07682
32768,1157,80.00119414,0.00363145,3.04106
32768,1158,80.00125664,0.00397661,3.16447
32768,1159,80.00131624,0.00376116,2.8575
32768,1160,80.00128822,0.00369027,2.86463
32768,1161,80.00119404,0.00368509,3.08623
32768,1162,80.00116687,0.00359368,3.07976
32768,1163,80.001313,0.00360383,2.74472
32768,1164,80.00124078,0.00353003,2.845
32768,1165,80.00548242,0.00366555,0.668601
32768,1166,80.0012185,0.0033496,2.74896
32768,1167,80.0013145,0.00392823,2.98839
32768,1168,80.00121256,0.00361066,2.97772
32768,1169,80.00132528,0.0037539,2.83254
32768,1170,80.00133279,0.00376885,2.82779
32768,1171,80.00120354,0.00340968,2.83305
32768,1172,80.00134111,0.00391843,2.92178
32768,1173,80.00135061,0.00374621,2.77371
32768,1174,80.00129178,0.00380107,2.94251
32768,1175,80.0012593,0.00348104,2.76428
32768,1176,80.00123047,0.00406712,3.30535
32768,1177,80.00126964,0.00384808,3.03085
32768,1178,80.00146843,0.00412624,2.80996
32768,1179,80.00134343,0.00383007,2.85096
32768,1180,80.00127176,0.00367454,2.88934
32768,1181,80.00128821,0.00346132,2.68693
32768,1182,80.00118572,0.0039375,3.32076
32768,1183,80.00127312,0.00368113,2.89143
32768,1184,80.00124851,0.00386554,3.09613
32768,1185,80.00122326,0.00362576,2.96402
32768,1186,80.00134179,0.00384981,2.86916
32768,1187,80.00131904,0.0037441,2.8385
32768,1188,80.00124877,0.00388866,3.11401
32768,1189,80.00129445,0.00371456,2.86961
32768,1190,80.00120328,0.00387546,3.22073
32768,1191,80.00128118,0.00347229,2.71023
32768,1192,80.00129282,0.0040184,3.10825
32768,1193,80.00118396,0.00368185,3.10978
32768,1194,80.00124644,0.00353018,2.83221
32768,1195,80.00115736,0.003842,3.31963
32768,1196,80.001258,0.00344778,2.74069
32768,1197,80.00125829,0.00371311,2.95093
32768,1198,80.00136667,0.00387492,2.8353
32768,1199,80.00125209,0.00377332,3.01363
32768,1200,80.00137939,0.0039474,2.8617
32768,1201,80.00120337,0.00393777,3.2723
32768,1202,80.00132255,0.00390752,2.95452
32768,1203,80.00129988,0.00390873,3.00699
32768,1204,80.00112899,0.00375955,3.33001
32768,1205,80.00138183,0.00363971,2.63397
32768,1206,80.00131372,0.00365317,2.78078
32768,1207,80.00128088,0.00369829,2.88729
32768,1208,80.00121544,0.00364899,3.00219
32768,1209,80.00109956,0.00334682,3.04378
32768,1210,80.00125847,0.00373958,2.97153
32768,1211,80.00129726,0.00346271,2.66925
32768,1212,80.00124662,0.00376005,3.01618
32768,1213,80.0013523,0.0039511,2.92177
32768,1214,80.00142545,0.00371148,2.60372
32768,1215,80.0013649,0.00392082,2.8726
32768,1216,80.00140996,0.0037589,2.66596
32768,1217,80.00127039,0.00380984,2.99896
32768,1218,80.00120662,0.00333756,2.76604
32768,1219,80.00134718,0.00379289,2.81542
32768,1220,80.00128927,0.00354017,2.74587
32768,1221,80.00123226,0.00374435,3.03859
32768,1222,80.00128841,0.00395251,3.06775
32768,1223,80.00136972,0.00384548,2.80749
32768,1224,80.00134695,0.00380432,2.8244
32768,1225,80.00132433,0.00399428,3.01608
32768,1226,80.00129152,0.00355767,2.75464
32768,1227,80.00127648,0.00368978,2.89058
32768,1228,80.00112152,0.00357434,3.18705
32768,1229,80.00130492,0.00405656,3.10867
32768,1230,80.00136563,0.00397794,2.91289
32768,1231,80.00126755,0.00373126,2.94367
32768,1232,80.00119812,0.00363263,3.03194
32768,1233,80.00138835,0.00392751,2.82891
32768,1234,80.00143332,0.00374416,2.61223
32768,1235,80.00130439,0.00390816,2.99616
32768,1236,80.00126524,0.00371218,2.93397
32768,1237,80.00127856,0.00372786,2.91567
32768,1238,80.00122646,0.00384585,3.13573
32768,1239,80.00135094,0.00391089,2.89495
32768,1240,80.00146223,0.00401994,2.74919
32768,1241,80.00137093,0.004073,2.97097
32768,1242,80.00130414,0.00426157,3.26772
32768,1243,80.00134517,0.00392418,2.91723
32768,1244,80.00135758,0.00397444,2.92759
32768,1245,80.00114421,0.00353396,3.08855
32768,1246,80.00126576,0.00364958,2.88332
32768,1247,80.00130818,0.00344126,2.63057
32768,1248,80.0012156,0.00386594,3.18026
32768,1249,80.00125557,0.00342701,2.72945
32768,1250,80.00121518,0.0039533,3.25327
32768,1251,80.001334,0.0039385,2.9524
32768,1252,80.00148774,0.00383024,2.57454
32768,1253,80.00138946,0.00368664,2.65328
32768,1254,80.0013251,0.00385187,2.90685
32768,1255,80.00125873,0.00408577,3.24594
32768,1256,80.00140881,0.00358127,2.54205
32768,1257,80.00123231,0.00368104,2.9871
32768,1258,80.0013494,0.0037443,2.7748
32768,1259,80.00120706,0.00381195,3.15805
32768,1260,80.00123916,0.00376773,3.04056
32768,1261,80.0012642,0.00402135,3.18095
32768,1262,80.00118367,0.00357923,3.02385
32768,1263,80.00128049,0.00369397,2.88481
32768,1264,80.00131742,0.00365267,2.77259
32768,1265,80.00132858,0.00380053,2.86059
32768,1266,80.00137707,0.00377471,2.74111
32768,1267,80.00134028,0.00383043,2.85794
32768,1268,80.00130116,0.00350255,2.69188
32768,1269,80.00134156,0.00403064,3.00444
32768,1270,80.00127206,0.00358468,2.81801
32768,1271,80.0011542,0.00403015,3.49172
32768,1272,80.00126173,0.0040203,3.18633
32768,1273,80.00119278,0.00341416,2.86235
32768,1274,80.0013272,0.00388976,2.9308
32768,1275,80.00127496,0.00354722,2.78223
32768,1276,80.00138324,0.00364389,2.63432
32768,1277,80.00124348,0.00377366,3.03475
32768,1278,80.00125158,0.00344149,2.74973
32768,1279,80.00125948,0.00387786,3.07895
32768,1280,80.00121087,0.00364777,3.01251
32768,1281,80.00127642,0.00384119,3.00935
32768,1282,80.00119196,0.00372916,3.12859
32768,1283,80.00117183,0.00381912,3.25911
32768,1284,80.00122226,0.00350321,2.86616
32768,1285,80.00131281,0.00393457,2.99707
32768,1286,80.00129241,0.00370187,2.86432
32768,1287,80.00126528,0.00380048,3.00367
32768,1288,80.00127431,0.00357156,2.80275
32768,1289,80.00120982,0.00377176,3.11762
32768,1290,80.00126772,0.00396439,3.12717
32768,1291,80.0013409,0.00363844,2.71343
32768,1292,80.00127926,0.0036093,2.82139
32768,1293,80.00128173,0.00387918,3.02652
32768,1294,80.00126539,0.00388786,3.07246
32768,1295,80.00126955,0.00376867,2.96852
32768,1296,80.00127714,0.00352104,2.75697
32768,1297,80.00123378,0.00368931,2.99025
32768,1298,80.00119038,0.0034686,2.91387
32768,1299,80.00128942,0.0038415,2.97925
32768,1300,80.00128321,0.00344082,2.68141
32768,1301,80.00119186,0.0038849,3.25954
32768,1302,80.00119921,0.00348442,2.90561
32768,1303,80.00123408,0.00371718,3.01211
32768,1304,80.00129638,0.00365235,2.81734
32768,1305,80.00129424,0.00377561,2.91724
32768,1306,80.00133038,0.00372644,2.80104
32768,1307,80.00130458,0.00377693,2.89513
32768,1308,80.00123858,0.00366836,2.96176
32768,1309,80.00126679,0.00356503,2.81422
32768,1310,80.00135718,0.00396747,2.92333
32768,1311,80.00119427,0.00350136,2.93179
32768,1312,80.0013145,0.00403266,3.06782
32768,1313,80.00139594,0.00387082,2.77291
32768,1314,80.00121329,0.00381025,3.14042
32768,1315,80.00121424,0.00359545,2.96107
32768,1316,80.00130127,0.00394711,3.03327
32768,1317,80.0012909,0.00361696,2.8019
32768,1318,80.0012239,0.0039697,3.24348
32768,1319,80.00117178,0.00364825,3.11343
32768,1320,80.00130515,0.0037908,2.90448
32768,1321,80.0013282,0.00403174,3.03549
32768,1322,80.00122853,0.00371862,3.02688
32768,1323,80.00129301,0.00385117,2.97844
32768,1324,80.00126292,0.0036577,2.89621
32768,1325,80.00126875,0.00371832,2.93069
32768,1326,80.00131242,0.00341366,2.60104
32768,1327,80.00127962,0.00358566,2.80212
32768,1328,80.00129618,0.00376366,2.90366
32768,1329,80.00116376,0.00372998,3.2051
32768,1330,80.00117929,0.00347334,2.9453
32768,1331,80.00120609,0.00405,3.35796
32768,1332,80.00123146,0.00333982,2.71208
32768,1333,80.00135507,0.00406572,3.00037
32768,1334,80.00129606,0.00364047,2.80887
32768,1335,80.00121879,0.00395489,3.24494
32768,1336,80.00122946,0.00376963,3.06607
32768,1337,80.00134728,0.00369902,2.74555
32768,1338,80.00118541,0.00359798,3.03522
32768,1339,80.00121973,0.00398506,3.26717
32768,1340,80.00127226,0.00346304,2.72197
32768,1341,80.00132708,0.00377951,2.848
32768,1342,80.00135215,0.00352424,2.60639
32768,1343,80.00124465,0.00398411,3.20099
32768,1344,80.0013371,0.00368926,2.75916
32768,1345,80.00127866,0.00361069,2.8238
32768,1346,80.00117122,0.0038163,3.25839
32768,1347,80.00134588,0.00368662,2.73919
32768,1348,80.00118843,0.0037772,3.1783
32768,1349,80.00126423,0.00384696,3.04292
32768,1350,80.00139553,0.00369258,2.646
32768,1351,80.00127889,0.00403475,3.15487
32768,1352,80.00108892,0.00378878,3.4794
32768,1353,80.00126429,0.0037278,2.94854
32768,1354,80.00137941,0.00365573,2.65022
32768,1355,80.00124794,0.00375468,3.0087
32768,1356,80.00113897,0.00373796,3.28186
32768,1357,80.00125297,0.00365665,2.9184
32768,1358,80.0011968,0.00345148,2.88392
32768,1359,80.00120317,0.00418752,3.48042
32768,1360,80.00112201,0.0035867,3.19666
32768,1361,80.00115666,0.00379628,3.28211
32768,1362,80.00130004,0.0034835,2.67952
32768,1363,80.00130975,0.00370593,2.8295
32768,1364,80.0013665,0.00351857,2.57488
32768,1365,80.00131879,0.00369932,2.80508
32768,1366,80.00124214,0.00372591,2.9996
32768,1367,80.00113011,0.0036864,3.26199
32768,1368,80.00121551,0.00402299,3.30971
32768,1369,80.00132328,0.00362492,2.73933
32768,1370,80.00119782,0.00391955,3.27223
32768,1371,80.00127746,0.00392453,3.07213
32768,1372,80.00122998,0.00350656,2.8509
32768,1373,80.00125721,0.0036549,2.90714
32768,1374,80.00132491,0.003806,2.87265
32768,1375,80.00124859,0.00359031,2.8755
32768,1376,80.00122074,0.00379916,3.11219
32768,1377,80.00119073,0.00409405,3.43826
32768,1378,80.00138006,0.00385406,2.79268
32768,1379,80.00124354,0.00360197,2.89655
32768,1380,80.00124435,0.00381374,3.06486
32768,1381,80.00122116,0.00374931,3.07029
32768,1382,80.00137521,0.00388623,2.82592
32768,1383,80.00122052,0.00372614,3.05292
32768,1384,80.0012469,0.00429746,3.4465
32768,1385,80.00130025,0.00380207,2.92411
32768,1386,80.00118595,0.00402347,3.39261
